@relation 'cooperative'
@attribute TIME numeric
@attribute TYPE numeric
@attribute NODEID numeric
@attribute CAPACITY numeric
@attribute RATE numeric
@attribute BSDISTANCE numeric
@attribute R1DISTANCE numeric
@attribute R2DISTANCE numeric
@attribute R3DISTANCE numeric
@attribute R4DISTANCE numeric
@attribute R5DISTANCE numeric
@attribute selected {0, 1, 2, 3, 4, 5}
@data
25,2,11,14.799,4.9467,892.79,0,318.69,715.39,421.12,84.14,0
25,2,12,15.001,16.778,884.69,513.2,316.44,219.74,177.4,49.562,5
25,2,13,15.435,29.537,892.61,431.55,305.32,0,0,9.173,4
25,2,14,10.931,14.128,910.98,510.66,4.9179,223.35,427.59,548.74,2
25,2,15,18.117,31.203,747.75,556.85,343.43,440.37,278.42,122.25,5
25,2,16,13.017,36.057,999.35,0,304.15,124.98,467.08,96.089,1
25,2,17,17.242,16.356,1057.7,97.255,529.01,522.34,0,350.58,0
25,2,18,18.953,17.107,1041.8,622.46,0,201.02,175.91,173.78,0
25,2,19,18.36,19.41,921.42,503.05,0,124.53,292.7,146.43,2
25,2,20,14.821,5.0483,1118.9,515.67,0,394.21,282.91,428.02,0
25,2,21,16.489,32.162,1170.6,0,0,71.423,180.98,295.01,2
25,2,22,19.527,13.411,1087.2,440.44,0,42.329,123.51,135.89,0
25,2,23,15.227,18.31,1385,0,0,318.55,128.02,717.92,2
25,2,24,15.271,2.7413,1251.8,487.13,191.43,0,0,192.23,0
25,2,25,13.147,15.394,1127,460.66,564.66,0,249.67,0,5
25,2,26,19.821,34.076,823.46,525.48,283.69,177.09,121.38,798.55,4
25,2,27,9.5801,2.2972,700.11,0,290.99,168.31,0,359.5,0
25,2,28,13.138,21.782,1061.3,194.87,456.5,200.58,375.04,136.69,5
25,2,29,17.798,0,1039.2,0,306.98,357.61,322.6,550.97,0
25,2,30,19.983,14.166,810.01,0,196.88,526.35,325.89,0,0
25,2,31,5.3594,7.1637,1460.3,121.78,224.93,371.41,225.66,245.68,1
25,2,32,14.908,3.3261,751.91,667.23,412.39,105.72,0,53.8,0
25,2,33,13.41,18.929,1142.6,156.74,940.65,260.44,359.12,489.79,1
25,2,34,19.399,36.377,591.92,235.51,428.66,587.72,155.34,0,5
25,2,35,16.96,18.584,645.13,610.55,0,241.14,386.67,440.42,2
25,2,36,19.723,26.975,1028.1,344.16,0,152.93,0,423.19,4
25,2,37,16.077,0.7936,646.78,423.69,714.46,453.87,0,273.15,0
25,2,38,18.625,0,1226.7,257.43,451.23,472.92,256.69,331.24,0
25,2,39,6.8643,17.984,937.32,120.55,0,558.15,136.9,67.369,2
25,2,40,16.935,31.4,870.11,497.56,0,22.957,548.94,0,5
25,2,41,11.415,12.094,1131.7,85.95,0,148.31,489.46,191.17,2
25,2,42,16.392,16.074,633.34,803.46,0,369.65,304.52,332.84,0
25,2,43,10.107,22.483,866.22,138.51,105.9,54.559,268.23,682.16,3
25,2,44,12.949,7.9776,886.02,208.23,384.9,522.95,0,338.34,0
25,2,45,11.464,4.2964,908.16,274.58,440.85,368.37,395.71,775.66,0
25,2,46,8.8585,17.826,1245.1,0,41.412,263.09,242.12,325.44,1
25,2,47,14.47,0,897.03,246.22,319.74,0,533.35,31.303,0
25,2,48,11.277,14.659,1219.2,240.93,854.03,441.03,468.56,787.84,1
25,2,49,14.642,26.678,601.98,544.92,802.01,24.115,0,371.17,4
25,2,50,16.532,28.113,1104.9,481.32,519.81,674.01,301.58,2.2955,5
25,2,51,7.0317,13.309,616.2,30.418,0.15885,280.91,313.43,619.74,2
25,2,52,14.982,19.5,1182.4,534.63,321.89,208.66,18.591,730.29,4
25,2,53,1.9348,34.999,907.39,758.62,287.38,0,203.48,0,5
25,2,54,13.955,8.9566,1196.8,263.14,159.77,253.78,116.54,330.65,0
25,2,55,13.692,5.5954,720.07,409.17,461.54,339.95,76.818,364.43,0
25,2,56,19.079,37.37,962.34,432.26,388.71,204.55,419.24,461.25,3
25,3,57,0,2,2612.1,1327.9,701.7,0,517.33,518.12,3
25,3,58,0.0055322,2,1681.6,404.98,498.59,640.62,0,1580.6,4
25,3,59,3.351,2,2035.8,587.81,0,696.3,1176.7,508.9,0
25,3,60,2.153,2,1541,430.37,1612.8,281.9,623.12,152.82,0
25,3,61,0,2,2103.5,0,1052.2,821.88,1432.5,109.62,1
25,3,62,0,2,1750.9,235.96,913.11,161.38,-179.4,1028,4
25,3,63,0,2,1815.1,679.35,819.39,0,0,1103.5,4
25,3,64,0,2,2211.7,1347.3,108.35,1188.8,1022.2,-20.841,5
25,3,65,0.88052,2,1240.8,470.55,339.79,-234.83,80.64,-119.34,3
25,3,66,2.933,2,1298.6,0,55.266,488.87,880.83,519.31,0
25,3,67,0,2,1348.8,803.56,549.57,-51.25,0,988.03,3
25,3,68,0,2,1789.7,533.92,0,169.26,510.89,-357.23,5
25,3,69,0,2,1793.4,525.62,0,-68.757,-155.53,-85.292,4
25,3,70,1.1289,2,1459.8,670.65,0,483.18,111.44,241.85,2
25,3,71,0,2,1212,0,0,866.24,548.1,359.97,2
25,3,72,0,2,1970.8,440.61,0,-3.8549,1095,1538.1,3
25,3,73,2.4573,2,1259.7,0,0,841.41,1031.3,345.75,0
25,3,74,0,2,1319.9,436.86,1194.6,0,0,44.882,4
25,3,75,0,2,1293.6,1274.5,-366.48,0,557.39,0,2
25,3,76,0,2,1600.8,1344.6,-287.39,310.06,-130.38,1272.9,2
25,3,77,0.74487,2,1286.6,0,863.81,-57.219,0,-534.97,5
25,3,78,0,2,1938.5,1061.3,658.5,795.85,851.05,-436.58,5
25,3,79,2.0333,2,1316,0,345.76,491.26,345.34,945.38,0
25,3,80,0,2,1612,0,968.78,-283.31,709.66,0,3
25,3,81,1.8443,2,1008.2,458.36,467,-88.584,1226.9,461.05,3
25,3,82,0,2,402.73,662.85,792.16,673.22,0,-412.97,5
25,3,83,2.3249,2,2249.8,-670.69,1237.3,-12.024,378.67,-544.99,0
25,3,84,1.3474,2,1200.3,1666.2,1231.1,693.48,255.54,0,5
25,3,85,0,2,1413.5,288.16,0,155.49,1121.1,0.21334,2
25,3,86,2.4482,2,1235.6,-65.265,0,-94.5,0,876.28,0
25,3,87,0,2,985.92,77.751,233.34,287.15,0,653.2,4
25,3,88,0,2,2561.4,362.82,582.09,-68.081,715.78,619.12,3
25,3,89,0,2,1182.3,567.53,0,376.56,572.23,1213.8,2
25,3,90,0.71572,2,757.41,576.62,0,203.17,-102.57,0,4
25,3,91,3.1295,2,2163.3,-532.91,0,675.73,1094.1,516.51,0
25,3,92,0,2,1024.6,-244.36,0,25.838,545.42,23.403,1
25,3,93,0,2,1144.9,-286.71,1409.3,-609.54,577.79,-248.4,3
25,3,94,0,2,1844.6,138.17,1603.7,1436,0,796.91,4
25,3,95,2.0475,2,1508.5,591.35,494.62,171.01,753.7,656.89,0
25,3,96,0,2,1834.7,0,295.62,-358.06,604.68,193.29,3
25,3,97,0,2,2293.8,126.97,500.9,0,867.34,-166.83,5
25,3,98,3.8021,2,2154.9,556.72,332.98,443.21,625.12,276.08,0
25,3,99,0.6402,2,1248.9,1041,253.64,-275.96,0,501.21,3
25,3,100,1.8103,2,1096.2,330.82,1169,731.93,898.58,455.63,1
25,3,101,0,2,1497.6,536.3,209.23,480.88,245.23,767.17,2
25,3,102,3.5845,2,379.88,-330.6,806.19,-595.49,405.35,367.61,0
25,3,103,3.1945,2,1360.3,1067.8,1090,0,1182.2,0,0
25,3,104,0,2,1520.6,615.04,335.76,776.29,988.09,552.47,2
25,3,105,0,2,1860.7,251.67,233.06,930.15,828.03,1171.3,2
25,3,106,0,2,1531.7,40.853,390.12,642.15,577.78,265.35,1
26,0,1,50000,0,0,0,0,0,0,0,0
26,1,2,500,0,0,0,0,0,0,0,0
26,1,3,500,0,0,0,0,0,0,0,0
26,1,4,500,0,0,0,0,0,0,0,0
26,1,5,500,0,0,0,0,0,0,0,0
26,1,6,500,0,0,0,0,0,0,0,0
26,2,7,14.411,10.73,750.6,210.92,0,0,408.93,75.191,0
26,2,8,14.283,21.128,817.92,386.75,828.77,184.55,0,202.14,4
26,2,9,14.694,17.398,1088,219.16,70.788,0,146.15,316.7,3
26,2,10,15.789,9.6599,706.7,0,246.47,452.79,495.96,573.76,0
26,2,11,6.9724,24.144,1214.2,335.49,90.135,260.88,218.67,307.59,2
26,2,12,16.307,10.469,1041.6,245.08,0,500.97,314.13,514.2,0
26,2,13,15.817,20.708,884.27,450.2,173.31,493.6,529.14,510.4,2
26,2,14,19.646,8.7999,861.77,402.86,421.99,214.04,579.76,318.53,0
26,2,15,5.1124,28.855,1215.9,474.41,197.61,85.551,358.51,0,5
26,2,16,10.959,15.114,787.08,609.67,165.9,284.04,208.66,453.24,2
26,2,17,19.669,20.909,1013.5,651.11,279.4,290.84,237.83,0,5
26,2,18,17.093,7.0175,1019.2,804,184.92,173.19,157.45,634.28,0
26,2,19,12.398,18.077,1374.5,317.91,0,249.53,459.9,36.254,2
26,2,20,16.281,25.468,1277,227.73,211.68,803.46,0,227.85,4
26,2,21,15.435,2.5177,1272.3,718.44,0,523.43,182.64,28.246,0
26,2,22,15.778,0,1227.4,438.68,507.95,416.52,28.35,266.63,0
26,2,23,19.54,3.0461,1235.2,333.44,339.15,266.95,633.01,188.18,0
26,2,24,17.402,29.646,1225.3,604.91,37.661,441.21,562.61,178.02,2
26,2,25,13.42,13.333,1187,105.26,206.24,402.29,0,171.35,0
26,2,26,17.396,24.062,486.71,3.2115,223.78,471.78,719.13,288.54,1
26,2,27,17.038,18.103,856.99,266.22,0,488.03,0,0,5
26,2,28,13.832,37.15,885.79,751.58,127.31,0,1.5318,181.15,3
26,2,29,15.14,15.163,1107.1,0,0,441.79,641.92,547.84,2
26,2,30,15.17,19.828,608.17,121.77,427.08,72.691,476.02,106.79,3
26,2,31,10.481,18.14,946.73,114.04,173.2,0,0,832.52,4
26,2,32,18.902,20.68,1117.6,24.588,41.102,277.85,186.11,0,5
26,2,33,17.647,14.163,1380.3,212.62,386.58,55.296,311.07,269.95,0
26,2,34,8.5024,26.755,822.73,174.75,373.82,367.11,601.49,441.97,1
26,2,35,13.694,7.3187,1155.3,252.78,167.49,128.67,145.4,0,0
26,2,36,18.545,21.196,657.3,521.88,86.003,167.83,0,0,5
26,2,37,18.365,22.297,776.63,339.94,306.51,358.08,0,0,5
26,2,38,16.059,7.8745,1329.4,142.84,247.36,187.21,5.7686,356.06,0
26,2,39,17.257,9.9134,1042.5,258.91,384.47,156.92,93.306,338.3,0
26,2,40,14.715,8.623,652.78,166.49,124.57,427.89,32.086,147.8,0
26,2,41,11.766,20.543,639.44,615.12,319.22,67.433,130.62,330.44,3
26,2,42,17.427,33.113,551.41,517.49,515.74,0,234.94,0,5
26,2,43,19.153,4.4141,1097.8,103.06,0,483.4,818.21,237.21,0
26,2,44,16.359,27.764,959.89,447.69,261.35,202.32,295.33,464.5,3
26,2,45,17.421,18.718,532.32,343.55,211.96,283.84,267.51,624.84,2
26,2,46,7.8094,12.369,1313.7,185.33,0,390.66,109.89,0,5
26,2,47,19.902,12.217,890.38,486.19,0,111.99,389.6,157.25,0
26,2,48,12.951,7.8951,859.32,0,175.11,126.87,357.43,686.36,0
26,2,49,15.222,20.274,1721.5,0,300.16,918.23,452.1,399.52,1
26,2,50,15.903,0,1000.6,230.19,357.33,0,474.59,513.02,0
26,2,51,5.4014,14.073,1111,21.792,129.38,52.953,878.61,217.16,1
26,2,52,18.687,22.583,852.08,466.34,733.22,515.7,245.43,352.09,4
26,2,53,16.147,4.4905,1102.2,0,0,13.403,0,134.66,0
26,2,54,17.411,29.962,797.95,269.34,41.619,0,364.82,0,5
26,2,55,9.1343,6.4462,735.93,470.17,350.8,123.77,373.12,229.42,0
26,2,56,15.714,36.543,1381,379.04,204.47,430.72,330.08,529.26,2
26,3,57,1.3367,2,1969.2,-195.77,0,0,423.9,124.63,1
26,3,58,0,2,946,583.64,688.48,570.42,0,531.94,4
26,3,59,2.9034,2,2189.8,1301.9,409.67,0,764.74,1063.8,0
26,3,60,0,2,1658.6,0,973.35,365.85,610.39,-167.48,5
26,3,61,1.2764,2,1769.9,15.95,672.67,391.81,37.217,-66.536,5
26,3,62,2.6763,2,1947.5,-90.063,0,529.54,495.06,767.38,0
26,3,63,0,2,1982.1,352.76,591.78,1029.4,203.38,803.97,4
26,3,64,0,2,1014.8,393.56,-332.17,475.36,1111.3,552.86,2
26,3,65,2.2542,2,1959.2,-358.79,445.41,1002.9,-73.186,0,0
26,3,66,0,2,2735.3,599.35,214.39,715.4,378.16,615.77,2
26,3,67,0,2,816.9,579.1,522.31,55.166,459.54,0,5
26,3,68,3.2421,2,575.56,373.72,120.86,667.68,69.662,55.658,0
26,3,69,1.9926,2,2013.6,698.03,0,1172.3,788.36,619.96,2
26,3,70,0,2,843.83,-266.46,-77.781,283.3,0,638.25,1
26,3,71,0,2,1089,25.673,0,1200.7,1475.9,638.91,2
26,3,72,0,2,1596.3,1052.4,975.43,296.98,-434.06,1701.8,4
26,3,73,2.132,2,1629.7,34.396,584.63,915.49,671.8,981.2,0
26,3,74,0,2,1208.3,347.75,776.71,967.73,726.71,446.27,1
26,3,75,0,2,1468.8,-2.2926,1096.1,135.22,0,423.2,1
26,3,76,0.88939,2,1636.3,1063.4,1208.5,876.11,183.32,1588.5,4
26,3,77,1.7667,2,1595.3,377.02,0,848.26,0,0,5
26,3,78,0,2,883.1,-168.07,-818.4,0,236.96,359.38,2
26,3,79,0,2,904.82,0,0,319.53,907.69,1598.1,2
26,3,80,1.3294,2,1924.4,212.48,-193.69,679.74,-299.4,-313.78,5
26,3,81,3.6985,2,832.54,913.54,386.76,0,0,424.87,0
26,3,82,0,2,1296.1,559.16,1005.2,-64.343,994.62,0,3
26,3,83,0,2,1594.8,798.57,1148.7,472.59,713.6,285.28,5
26,3,84,0,2,1915,908.3,872.51,912.88,141.44,755.81,4
26,3,85,0,2,1402.6,982.29,871.64,145.42,563.51,0,5
26,3,86,2.5525,2,1709.8,172.6,1070.6,454.72,0,0,0
26,3,87,3.0873,2,2715.3,967.68,430.81,767.25,0,0,0
26,3,88,0,2,1644.8,940.02,293.58,1226,1742.2,-256.3,5
26,3,89,2.1612,2,923.86,763.87,353.36,763.93,-344.64,538.61,0
26,3,90,0,2,1885.3,722.75,203.41,183,698.41,154.42,5
26,3,91,2.3182,2,1316.1,1904.5,526.04,345.26,274.02,1608.4,0
26,3,92,0,2,1186.7,-444.94,510.9,0,659.36,0,1
26,3,93,3.5252,2,1914,569.75,0,966.34,249.74,815.38,0
26,3,94,2.8449,2,1811.6,873.48,419.26,623.43,613.78,996.8,0
26,3,95,3.5492,2,1358,1320.8,31.571,1117.7,721.83,837.8,0
26,3,96,2.8395,2,1822.6,891.76,0,577.82,1340.9,0,0
26,3,97,0,2,1735.6,1180,0,466.95,956.29,308.16,2
26,3,98,0.82246,2,1325.7,0,-164.49,-402.3,1170.6,467.84,3
26,3,99,1.1504,2,1281.3,0,-225.02,926.63,387.31,-34.53,2
26,3,100,0,2,1411.2,69.259,1508.7,0,689.02,-21.821,5
26,3,101,0,2,1483.8,961.95,-144.57,-294.07,186.93,275.47,3
26,3,102,0,2,1075.4,-284.18,336.48,644.98,79.851,-3.5201,1
26,3,103,0,2,1814.1,0,0,493.32,0,77.177,4
26,3,104,0,2,747.13,769.35,-770.84,0,155.59,0,2
26,3,105,1.8572,2,1441.5,147.98,693.87,605.41,1225.6,938.74,1
26,3,106,0,2,2038.4,564.61,381.71,548.87,210.99,378.38,4
27,0,1,50000,0,0,0,0,0,0,0,0
27,1,2,500,0,0,0,0,0,0,0,0
27,1,3,500,0,0,0,0,0,0,0,0
27,1,4,500,0,0,0,0,0,0,0,0
27,1,5,500,0,0,0,0,0,0,0,0
27,1,6,500,0,0,0,0,0,0,0,0
27,2,7,15.417,26.793,889.58,251.28,0,575.98,651.69,428.07,2
27,2,8,19.356,7.2389,974.75,203.39,285.14,188.84,48.03,239.34,0
27,2,9,18.419,33.303,749.43,762.93,279.53,174.1,0,477.29,4
27,2,10,14.075,11.823,896.9,300.47,236.67,775.46,233.08,517.98,0
27,2,11,15.286,32.339,434.65,835.62,195.14,220.9,353.12,349.07,2
27,2,12,19.91,7.4454,1385.3,403.76,324.97,0,21.473,588.12,0
27,2,13,19.567,8.2795,848.8,57.47,0,291.42,768.79,467.18,0
27,2,14,11.875,22.035,919.1,59.876,687.02,176.53,492.65,226.9,1
27,2,15,12.968,22.343,1233.9,0,111.54,258.05,143.96,531.1,1
27,2,16,13.526,11.203,1180.5,212.38,0,0,0,116.8,0
27,2,17,12.517,0,612.52,326.82,153.22,149.88,0,0,0
27,2,18,19.284,28.546,965.7,167.66,264.14,57.959,141.32,568.81,3
27,2,19,15.492,1.0952,769.96,413.73,0,262.49,346.83,205.99,0
27,2,20,16.183,28.021,475.39,435.71,375.94,82.963,16.903,136.55,4
27,2,21,16.926,4.372,673.57,692.1,82.086,614.64,0,196.55,0
27,2,22,15.919,14.027,1383.3,651.36,383.69,236.04,378.24,0,0
27,2,23,15.652,7.9354,939.56,0,306.65,0,681.11,27.335,0
27,2,24,15.573,26.561,726.07,372.25,372.58,580.23,0,349.79,4
27,2,25,13.212,26.635,538.85,369.28,302.24,552.5,150.44,0,5
27,2,26,19.131,31.441,863.61,0,554.31,0,207.12,0,5
27,2,27,11.739,27.358,977.48,459.76,190.01,293.87,560.88,458.15,2
27,2,28,16.56,10.577,809.92,358.45,471.77,564.48,355.33,263.27,0
27,2,29,13.789,15.471,1009.5,0,356.93,161.76,0,42.058,4
27,2,30,15.341,21.297,1174.3,0,308.81,506.91,147.63,312.56,1
27,2,31,3.1533,10.789,1098.1,474.32,163.45,214.29,1.3341,0,5
27,2,32,19.807,18.421,834.49,0,329.88,360.36,322.83,627.63,0
27,2,33,19.531,22.885,1031.3,178.48,270.07,198.09,279.68,0,5
27,2,34,15.02,7.7888,1057,409.6,316.34,356.84,103.81,152.1,0
27,2,35,16.762,20.009,1054.1,0,519.72,263.69,506.97,361,1
27,2,36,7.7102,18.842,685.1,220.46,615.45,149.41,232.99,456.6,3
27,2,37,14.854,15.098,1037.7,460.94,280.12,453.55,307.65,0,5
27,2,38,17.028,11.539,408.97,140.73,277.72,0,443.15,185.4,0
27,2,39,15.467,25.608,1129.7,865.89,496.43,259.93,212.76,204.46,5
27,2,40,16.602,22.073,1118.4,812.62,281.16,0,525.4,303.91,3
27,2,41,19.706,0,1160.4,320.79,0,128.43,89.878,81.259,0
27,2,42,11.797,45.727,931.16,73.351,296.82,399.09,317.2,579.89,1
27,2,43,17.336,16.788,991.32,198.44,0,596.74,401.77,0,0
27,2,44,15.441,29.369,896.08,348.36,334.28,300.71,0,314.25,4
27,2,45,10.56,6.0109,1153.7,657.54,84.128,380.57,188.79,156.68,0
27,2,46,13.847,5.8298,897.95,104.13,49.893,296.48,47.876,0,0
27,2,47,15.597,16.332,684.62,314.59,163.62,351.98,183.54,223.17,2
27,2,48,18.247,15.295,990.36,255.85,515.97,291.66,432,498.76,0
27,2,49,9.0126,23.708,1084.9,294.5,34.255,321.42,369.2,369.85,2
27,2,50,19.716,28.095,1444.8,393.15,113.45,95.854,389.08,555.55,3
27,2,51,9.4167,27.962,1106.2,278.17,0,152.68,266.59,0,5
27,2,52,12.615,19.721,1080.7,0,225.94,97.102,65.213,226.76,1
27,2,53,15.25,9.0174,1240.2,178.97,400.21,0,89.206,389.27,0
27,2,54,19.043,12.309,1395.2,251.47,553.65,551.97,112.5,209.56,0
27,2,55,11.45,5.7844,1063.3,350.93,0,0,349.96,277.33,0
27,2,56,11.897,3.9283,1197.3,32.154,236.73,427.23,110.86,5.8143,0
27,3,57,0,2,2298.9,1467.6,0,825.23,978.91,-2.0952,5
27,3,58,1.9675,2,1952.9,-144.43,1446.7,230.8,992.52,217.01,1
27,3,59,0,2,1235.3,325.04,107.35,737.44,0,1572.6,4
27,3,60,0,2,1464.4,367.13,-56.525,-92.001,1206.7,189.63,3
27,3,61,0.20324,2,1409.5,1112.7,626.47,-913.66,-396.26,1159.4,3
27,3,62,0.77586,2,2162.5,-190.19,300.79,0,713.16,1077.2,1
27,3,63,0,2,1804.6,331.56,0,-156.3,399.22,675.45,3
27,3,64,0,2,1551.8,892.88,610.22,749.6,165.75,622.82,4
27,3,65,0.46877,2,2050.8,0,-384.19,488.99,332.24,567.63,2
27,3,66,0,2,1310.6,634.67,0,0,0,222.06,4
27,3,67,2.9674,2,1495.7,819.88,1207.1,174.96,0,0,0
27,3,68,0,2,2055.8,414.51,1061.5,565.64,194.68,1978.1,4
27,3,69,2.095,2,1894.1,798.99,0,612.23,841.92,671.58,0
27,3,70,2.87,2,334.41,602.32,627.08,329.56,-19.011,1651.2,0
27,3,71,0,2,2116.8,92.318,287.42,-618.18,0,21.856,3
27,3,72,3.6455,2,2160.3,248.28,504.76,471.31,956.95,0,0
27,3,73,0,2,356.07,0,922.9,0,669.94,1076.2,3
27,3,74,0,2,1344.1,676.72,68.674,364.85,0,545.99,4
27,3,75,1.9948,2,1646.1,175.15,905.56,1319.3,122.26,0,5
27,3,76,0,2,824.53,0,610.12,0,652.81,0,5
27,3,77,1.7151,2,1753.5,1118.7,1052.4,-413.05,228.47,701.43,3
27,3,78,0,2,974.1,446.92,708.98,651.3,730.94,644.67,1
27,3,79,0,2,2256.3,0,-9.9873,861.23,0,258.02,2
27,3,80,0,2,1319.9,0,1172.9,845.32,884.93,240.52,1
27,3,81,0,2,1873.5,432.42,791.9,490.92,445.46,0,5
27,3,82,0,2,1359.7,0,191.03,349.42,501.69,42.779,1
27,3,83,3.1813,2,1419.4,94.116,1291.2,132.46,632.69,0,0
27,3,84,1.8605,2,1289.2,49.429,384.03,538.51,1055.4,211.21,1
27,3,85,0,2,1470.3,0,480.52,629.17,833.56,802.74,1
27,3,86,0,2,590.49,736.73,570.23,442.16,17.639,222.97,4
27,3,87,0,2,1984.7,385.26,950.47,557.19,361.45,0,5
27,3,88,1.8265,2,1059.9,743.05,-457.14,0,1103,580.16,2
27,3,89,0.29931,2,1704.9,610.3,1285.4,1789.4,1224.3,224.34,5
27,3,90,0.87801,2,1807.1,497.27,-9.2366,0,-174.93,-97.269,4
27,3,91,0,2,883.33,491.29,0,700.51,376.59,-545.54,5
27,3,92,1.4124,2,1427.5,-79.515,542.42,686.69,599.24,928.65,1
27,3,93,2.9602,2,1219.5,444.14,0,784.08,773.38,0,0
27,3,94,3.3941,2,830.18,875.27,549.16,-65.716,0,847.49,0
27,3,95,0,2,1491.9,1584.4,-231.87,139.43,-527.76,209.42,4
27,3,96,0,2,2444.3,1387.4,-199.94,456.05,243.49,0,2
27,3,97,3.5528,2,1492.7,1410.8,151.2,799.67,843.87,952.67,0
27,3,98,0,2,1328.3,374.05,282.91,-22.969,111.75,1210.3,3
27,3,99,0,2,1343.3,-477.16,246.78,-108.47,709.29,-311.73,1
27,3,100,0,2,1398.3,1022.7,587.96,781.45,199.54,665.58,4
27,3,101,3.3808,2,1266.5,600.99,0,-53.443,-241.81,0,0
27,3,102,3.717,2,1550.8,0,512.93,123.35,716.36,399.32,0
27,3,103,0,2,1514.8,374.63,1409.6,0,728.12,955.26,3
27,3,104,0,2,1031.2,206.87,503.83,265.5,419.13,1345.7,1
27,3,105,0,2,1559.8,530.82,0,0,-718.2,-177.14,4
27,3,106,3.4776,2,2089.5,1589.5,200.79,956.46,-262.73,-403.92,0
28,0,1,50000,0,0,0,0,0,0,0,0
28,1,2,500,0,0,0,0,0,0,0,0
28,1,3,500,0,0,0,0,0,0,0,0
28,1,4,500,0,0,0,0,0,0,0,0
28,1,5,500,0,0,0,0,0,0,0,0
28,1,6,500,0,0,0,0,0,0,0,0
28,2,7,15.529,35.319,807.47,447.76,225.54,538.9,363.41,144.83,5
28,2,8,19.881,12.632,647.6,406.27,296.65,378.77,394.94,0,0
28,2,9,15.651,9.6657,1391.1,300.39,188.86,0,541.5,0,0
28,2,10,10.172,3.3263,1063.3,177.64,55.443,641.27,317.99,590.48,0
28,2,11,11.101,28.951,1194.8,318.98,94.066,401.5,339.86,467.66,2
28,2,12,19.535,16.47,1542,416.14,169.23,177.03,506.41,352.77,0
28,2,13,19.207,34.245,872.94,122.65,322.5,240.19,433.02,542.64,1
28,2,14,9.6362,23.541,1279.1,395.32,0,425.45,283.12,316,2
28,2,15,13.715,19.653,891.92,357.24,487.6,265.32,0,0,5
28,2,16,18.114,19.149,868.5,0,197.51,468.79,604.88,302.74,1
28,2,17,18.806,3.4118,1023.2,0,121.06,140.67,433.12,185.74,0
28,2,18,11.374,7.8868,829.66,614.22,452.94,336.1,647.41,476.51,0
28,2,19,19.237,8.9957,1010,283.19,509.18,655.14,0,446.49,0
28,2,20,16.075,9.0875,1051.9,286.83,272.13,653.48,158.87,139.01,0
28,2,21,18.747,21.494,1220.9,72.916,387.27,304.27,18.774,414.46,4
28,2,22,11.887,5.7856,1284.2,756.11,761.17,43.858,327.79,301.72,0
28,2,23,19.762,0,893.62,312.28,293.9,579.17,209.93,435.63,0
28,2,24,18.573,25.481,1184.1,347.31,343.37,67.61,42.567,500.36,4
28,2,25,13.472,23.5,1006.9,129.7,446.14,612.93,51.681,0,5
28,2,26,8.3173,7.4432,811.24,652.72,341.52,264.8,0,15.32,0
28,2,27,17.965,38.507,900.16,41.851,280.87,192.14,0,558.8,4
28,2,28,13.977,12.495,1238.4,402.36,626.45,0,163.03,79.954,0
28,2,29,16.593,0,881.72,552.2,286.35,311.11,455.22,477.65,0
28,2,30,13.855,21.136,964.16,0,235.67,0,673.17,121.93,3
28,2,31,17.5,7.8724,792.25,66.686,0,139.11,302.45,407.38,0
28,2,32,16.558,8.0381,1500.5,87.999,589.62,130.59,536.69,451.33,0
28,2,33,11.812,15.495,1137.7,656.63,0,431.45,102.71,0,5
28,2,34,12.961,20.916,662.91,268.44,136.97,178.86,92.781,629.81,4
28,2,35,18.316,13.176,1248.3,233.02,606.68,635.31,377.8,0,0
28,2,36,12.592,16.298,417.41,452.31,387.25,82.624,0,446.7,4
28,2,37,14.732,16.515,1014.6,440.21,360.69,126.3,114.96,153.37,4
28,2,38,13.828,3.2433,790.41,74.631,56.438,109.41,0,339.16,0
28,2,39,9.1292,17.396,716.61,354.55,0,682.48,0,767.24,4
28,2,40,10.984,2.3421,1202.4,95.997,0,0,433.09,685.67,0
28,2,41,19.536,27.159,1166.4,256.22,222.31,470.36,350.81,0,5
28,2,42,13.622,15.182,1378.9,542.17,17.966,0,495.93,73.921,3
28,2,43,19.247,4.7623,1532.6,152.51,0,218.71,0,784.73,0
28,2,44,13.247,15.97,1214.9,219.69,770.2,327.21,570.11,407.94,1
28,2,45,11.089,8.5579,649.01,632.34,300.77,294.68,0,33.356,0
28,2,46,16.029,0,1308.7,38.075,638.42,40.54,95.129,194.96,0
28,2,47,10.747,24.419,1226.1,333.02,369.94,606.58,0,37.069,4
28,2,48,19.111,20.837,1253.1,0,0,494.7,378.45,675.45,2
28,2,49,17.884,15.402,1193.5,0,0,438.25,0,254.35,0
28,2,50,11.9,10.788,882.99,298.21,0,880.87,317.14,508.9,0
28,2,51,13.654,30.567,910.76,0,71.747,470.39,18.519,0,5
28,2,52,17.827,19.998,1275.6,0,0,413.15,437.92,217.67,2
28,2,53,14.581,25.228,741.35,0,154.38,0,711.02,492.36,3
28,2,54,15.037,24.299,1361,233.95,322.1,0,249.6,94.264,3
28,2,55,15.89,18.662,1259.6,238.18,146.36,0,362.82,0,5
28,2,56,14.46,10.122,841.64,0,708.82,111.83,398.53,402.72,0
28,3,57,0,2,803.99,926.2,184.57,310.39,784.58,441.42,2
28,3,58,0,2,926.15,225.69,-131.2,1010.1,-379.56,0,4
